GRName,Line,,,1,2,3,4,5,6,7,8,9
Goodville Mut Cas Co,Comm Auto,Pd,wtd 5,1.5632083696599826,1.1770438548998376,1.1037256562235394,1.0630492930836837,1.0566901408450704,1.0,1.0,1.0,1.0
Goodville Mut Cas Co,Comm Auto,Pd,wtd 10,1.6385896180215476,1.2910970323441147,1.1177514792899408,1.05530253741054,1.0566901408450704,1.0,1.0,1.0,1.0
Goodville Mut Cas Co,Other Liab,Inc,str 3,1.1271738483036104,0.9936503316179758,1.0455448557178857,1.0046333499662008,0.9847359571096196,1.0058665381122116,1.015763573121492,0.9976226394010503,1.0026385224274406
Goodville Mut Cas Co,Other Liab,Inc,str 5,1.1009322324407065,1.0535555847535814,1.043141078219947,1.0041716434432915,0.9922730375393403,1.0050774103592264,1.015763573121492,0.9976226394010503,1.0026385224274406
Goodville Mut Cas Co,Other Liab,Inc,str 10,1.116847283069534,1.057846131945177,1.0295171852591072,1.0043971798491518,0.9922730375393403,1.0050774103592264,1.015763573121492,0.9976226394010503,1.0026385224274406
Goodville Mut Cas Co,Other Liab,Pd,str 3,1.531071558819332,1.1532655280818225,1.1837400733951562,1.0204603214049601,1.019111073120077,1.0088345864661654,1.0375170461051602,1.0,1.0
Goodville Mut Cas Co,Other Liab,Pd,str 5,1.5115452021069093,1.2954847972166792,1.1521767404990975,1.0279407498050015,1.0225717101760243,1.008042370444525,1.0375170461051602,1.0,1.0
Goodville Mut Cas Co,Other Liab,Pd,str 10,1.5889233881911704,1.2253000961469445,1.1235659188908564,1.045688329755534,1.0225717101760243,1.008042370444525,1.0375170461051602,1.0,1.0
Goodville Mut Cas Co,Other Liab,Inc,wtd 3,1.1230257689110557,0.993907083015994,1.0631753948462177,1.0014461315979755,0.9825757575757575,1.0054945054945055,1.0162671232876712,0.9976498237367802,1.0026385224274406
Goodville Mut Cas Co,Other Liab,Inc,wtd 5,1.0988593155893536,1.0592830882352942,1.0467332123411979,1.0013755158184319,0.9901869158878505,1.004931506849315,1.0162671232876712,0.9976498237367802,1.0026385224274406
Goodville Mut Cas Co,Other Liab,Inc,wtd 10,1.120768526989936,1.0624615384615386,1.0302830809743253,1.0019661816751868,0.9901869158878505,1.004931506849315,1.0162671232876712,0.9976498237367802,1.0026385224274406
Goodville Mut Cas Co,Other Liab,Pd,wtd 3,1.5199335548172757,1.1428571428571428,1.2041625371655105,1.0208012326656395,1.0181102362204724,1.0083333333333333,1.0385626643295356,1.0,1.0
Goodville Mut Cas Co,Other Liab,Pd,wtd 5,1.5129533678756477,1.2872131147540984,1.1638115631691648,1.028301886792453,1.022048015678589,1.0078081427774679,1.0385626643295356,1.0,1.0
Goodville Mut Cas Co,Other Liab,Pd,wtd 10,1.5893175074183976,1.2190753852561433,1.1352523659305993,1.0422595946528677,1.022048015678589,1.0078081427774679,1.0385626643295356,1.0,1.0
Goodville Mut Cas Co,PP Auto,Inc,str 3,1.0009570244714372,0.9937496267427776,1.0044504451909813,1.001364926258803,0.9964118783727823,0.9991604645541811,1.0000832675000486,1.0001371742112481,1.0
Goodville Mut Cas Co,PP Auto,Inc,str 5,0.9754888391671941,0.9987800497724276,1.0143826753094092,1.0016641453557729,0.9965405698829921,0.9986275067084505,1.0000832675000486,1.0001371742112481,1.0
Goodville Mut Cas Co,PP Auto,Inc,str 10,0.9935847218443826,0.9942933807612494,1.006725531385799,1.002294311165204,0.9965405698829921,0.9986275067084505,1.0000832675000486,1.0001371742112481,1.0
Goodville Mut Cas Co,PP Auto,Pd,str 3,1.5856192796745476,1.1417937347091067,1.0649111701593996,1.0321371392015022,1.0148116836815673,1.0000914996797512,1.0001806195249705,1.0,1.0
Goodville Mut Cas Co,PP Auto,Pd,str 5,1.5846314237601469,1.1598745319211734,1.0521594983262228,1.0256461396916727,1.0143583851197133,1.0002041628460154,1.0001806195249705,1.0,1.0
Goodville Mut Cas Co,PP Auto,Pd,str 10,1.5957154319559612,1.145437070584619,1.0487461534487337,1.0293725542350598,1.0143583851197133,1.0002041628460154,1.0001806195249705,1.0,1.0
Goodville Mut Cas Co,PP Auto,Inc,wtd 3,1.000757894736842,0.992876526458616,1.0046288359334818,1.0003963142772219,0.9956354039788875,0.9992732558139535,1.000092936802974,1.0001362769146906,1.0
Goodville Mut Cas Co,PP Auto,Inc,wtd 5,0.9748945469329674,0.9997772332368011,1.0123477962613616,1.0012227786188423,0.9961100789595912,0.9986500674966252,1.000092936802974,1.0001362769146906,1.0
Goodville Mut Cas Co,PP Auto,Inc,wtd 10,0.9906187382354728,0.9947718302056644,1.0049419422234722,1.001966709838346,0.9961100789595912,0.9986500674966252,1.000092936802974,1.0001362769146906,1.0
Goodville Mut Cas Co,PP Auto,Pd,wtd 3,1.5830282861896838,1.1413938753959874,1.0641074856046064,1.029164034533586,1.0140182027408724,1.0001043623460655,1.000186601977981,1.0,1.0
Goodville Mut Cas Co,PP Auto,Pd,wtd 5,1.5825051759834368,1.157420444945086,1.0537924967008108,1.023669724770642,1.0138756550738446,1.000226056815613,1.000186601977981,1.0,1.0
Goodville Mut Cas Co,PP Auto,Pd,wtd 10,1.5943073540190569,1.1431608173181207,1.0497393762699885,1.027918012924071,1.0138756550738446,1.000226056815613,1.000186601977981,1.0,1.0
Governmental Interins Exch,Comm Auto,Inc,str 3,1.2644913474134027,1.1680500057491547,1.06928742984654,0.9889138844462867,1.0112211951960326,1.0100477886985397,0.9883696565971013,0.9825054843639859,1.0
Governmental Interins Exch,Comm Auto,Inc,str 5,1.252743539466696,1.1579169284037472,1.0479879458399997,0.9938157207006411,1.0204481003898391,1.0171587794657744,0.9883696565971013,0.9825054843639859,1.0
Governmental Interins Exch,Comm Auto,Inc,str 10,1.2836183123225835,1.151533132729792,1.047960867070689,0.9986809997895646,1.0204481003898391,1.0171587794657744,0.9883696565971013,0.9825054843639859,1.0
Governmental Interins Exch,Comm Auto,Pd,str 3,1.4562562387086408,1.2653352851495703,1.1795996249164051,1.0164126199858996,1.0260985178274047,1.0417371880537762,1.0101685125426394,1.0215429343033509,1.0
Governmental Interins Exch,Comm Auto,Pd,str 5,1.4671720803924537,1.401792041443676,1.16905981212334,1.057169129944817,1.0321875765808408,1.0527375260148653,1.0101685125426394,1.0215429343033509,1.0
Governmental Interins Exch,Comm Auto,Pd,str 10,1.5479888938981767,1.3774783995427742,1.1827866450413553,1.0685579429593688,1.0321875765808408,1.0527375260148653,1.0101685125426394,1.0215429343033509,1.0
Governmental Interins Exch,Comm Auto,Inc,wtd 3,1.268014705882353,1.180275376240794,1.0728936573051435,0.9864297253634895,1.0115807759119861,1.0091768631813125,0.9885086823289071,0.9828480255285201,1.0
Governmental Interins Exch,Comm Auto,Inc,wtd 5,1.256656272487407,1.165867306155076,1.0503714441021925,0.9926785714285714,1.0206872969738416,1.0168412405011296,0.9885086823289071,0.9828480255285201,1.0
Governmental Interins Exch,Comm Auto,Inc,wtd 10,1.2843732744340144,1.1570706448033534,1.0486173633440514,0.9980930027871497,1.0206872969738416,1.0168412405011296,0.9885086823289071,0.9828480255285201,1.0
Governmental Interins Exch,Comm Auto,Pd,wtd 3,1.4596385542168675,1.2716157205240175,1.1797066014669926,1.0161800914526908,1.023149558330795,1.0386690647482015,1.010204081632653,1.020712510356255,1.0
Governmental Interins Exch,Comm Auto,Pd,wtd 5,1.4699140401146131,1.378128724672229,1.1684504420660773,1.0609355765285187,1.0304889384643985,1.0509525919361984,1.010204081632653,1.020712510356255,1.0
Governmental Interins Exch,Comm Auto,Pd,wtd 10,1.533113422989089,1.3606338297059946,1.1804562478719782,1.0718909710391822,1.0304889384643985,1.0509525919361984,1.010204081632653,1.020712510356255,1.0
Grange Ins Asn Grp,Comm Auto,Inc,str 3,1.182048546206959,1.0248756506053922,1.024682810455648,1.007063060628348,0.9977998255429302,1.0003702537683827,0.9993081265966008,1.0015800906815966,1.000453926463913
Grange Ins Asn Grp,Comm Auto,Inc,str 5,1.1854987856466943,1.0395621870797047,0.9988316482718969,1.025335995910488,0.9996060373984894,0.9992595907787758,0.9993081265966008,1.0015800906815966,1.000453926463913
Grange Ins Asn Grp,Comm Auto,Inc,str 10,1.223650725532349,1.0594147618804088,1.00045066339456,0.9993483912629614,0.9996060373984894,0.9992595907787758,0.9993081265966008,1.0015800906815966,1.000453926463913
Grange Ins Asn Grp,Comm Auto,Pd,str 3,2.1075150736961876,1.232854354722112,1.0523562938105844,1.020886335541902,1.0287883823710546,1.0003702537683827,1.0006742524783334,1.0015800906815966,1.000453926463913
Grange Ins Asn Grp,Comm Auto,Pd,str 5,2.0610050396410537,1.2632657962908311,1.1236212346669678,1.0370341830782963,1.0360318812112403,0.9999360046770843,1.0006742524783334,1.0015800906815966,1.000453926463913
Grange Ins Asn Grp,Comm Auto,Pd,str 10,2.0621343896601574,1.3125438415683288,1.1158153473526988,1.0383909088965266,1.0360318812112403,0.9999360046770843,1.0006742524783334,1.0015800906815966,1.000453926463913
Grange Ins Asn Grp,Comm Auto,Inc,wtd 3,1.1724619954569282,1.0242254449571522,1.0245746691871456,1.009966290488055,0.9936087651221183,1.00044286979628,0.9994049744138997,1.0015462778882263,1.000453926463913
Grange Ins Asn Grp,Comm Auto,Inc,wtd 5,1.1790813503043718,1.04429124563226,0.9911304628285761,1.034623537724739,0.9965390113610714,0.9995552392812667,0.9994049744138997,1.0015462778882263,1.000453926463913
Grange Ins Asn Grp,Comm Auto,Inc,wtd 10,1.2168479518629947,1.0615376274127089,0.9948920362201068,1.0072720125786163,0.9965390113610714,0.9995552392812667,0.9994049744138997,1.0015462778882263,1.000453926463913
Grange Ins Asn Grp,Comm Auto,Pd,wtd 3,2.1019945602901178,1.2299658994032396,1.0520059435364042,1.0224174492578006,1.036924571845014,1.00044286979628,1.000476530855373,1.0015462778882263,1.000453926463913
Grange Ins Asn Grp,Comm Auto,Pd,wtd 5,2.0572125813449023,1.252127241785574,1.1294608959757024,1.0355500821018062,1.0397229740487184,1.0000890709895787,1.000476530855373,1.0015462778882263,1.000453926463913
Grange Ins Asn Grp,Comm Auto,Pd,wtd 10,2.0495939675174015,1.3118374558303887,1.1208048969253501,1.0368771234428087,1.0397229740487184,1.0000890709895787,1.000476530855373,1.0015462778882263,1.000453926463913
Grange Ins Asn Grp,Other Liab,Inc,str 3,1.2832107735014355,1.1366443647853568,1.0303946242380304,0.9856305094879582,1.0138196592080528,1.0062705827279697,1.0661911521983694,0.9969818913480886,1.2823886639676114
Grange Ins Asn Grp,Other Liab,Inc,str 5,1.517959138192003,1.0620582924382789,1.0338069344134588,0.9699942836542075,1.04264564956613,0.9933810276212527,1.0661911521983694,0.9969818913480886,1.2823886639676114
Grange Ins Asn Grp,Other Liab,Inc,str 10,1.638708658448525,1.102544651193033,0.9995696020245672,0.9485087498920198,1.04264564956613,0.9933810276212527,1.0661911521983694,0.9969818913480886,1.2823886639676114
Grange Ins Asn Grp,Other Liab,Pd,str 3,2.3128536055983377,1.6909153326595385,1.3270289906020762,1.093767810479255,1.0309980603230344,1.0003130956910538,1.012438146648673,1.0608695652173914,1.043189368770764
Grange Ins Asn Grp,Other Liab,Pd,str 5,2.6392150340108094,1.6262134746015686,1.2712420951197896,1.0970265577793237,1.030195141102762,1.0237271078832972,1.012438146648673,1.0608695652173914,1.043189368770764
Grange Ins Asn Grp,Other Liab,Pd,str 10,2.7654589440660056,1.5701056892484515,1.2643743447838782,1.0839729708113068,1.030195141102762,1.0237271078832972,1.012438146648673,1.0608695652173914,1.043189368770764
Grange Ins Asn Grp,Other Liab,Inc,wtd 3,1.2516363636363637,1.149112872782182,1.0159106296547056,0.9844444444444445,1.013314447592068,1.004697776385844,1.0509013785790031,0.9965870307167235,1.2823886639676114
Grange Ins Asn Grp,Other Liab,Inc,wtd 5,1.3678980891719745,1.0505725190839694,1.0261474793077503,0.9702544031311154,1.034297108673978,0.9945137157107232,1.0509013785790031,0.9965870307167235,1.2823886639676114
Grange Ins Asn Grp,Other Liab,Inc,wtd 10,1.5087261458163432,1.0879303724561629,0.998040313549832,0.9504556752278376,1.034297108673978,0.9945137157107232,1.0509013785790031,0.9965870307167235,1.2823886639676114
Grange Ins Asn Grp,Other Liab,Pd,wtd 3,2.158288770053476,1.5240274599542334,1.2694970004614674,1.0959097320169253,1.0282176792398503,0.9971364937957365,1.0105263157894737,1.0624601657106436,1.043189368770764
Grange Ins Asn Grp,Other Liab,Pd,wtd 5,2.315345699831366,1.4720357941834452,1.2297297297297298,1.0998653500897666,1.0284369885433715,1.0150414937759336,1.0105263157894737,1.0624601657106436,1.043189368770764
Grange Ins Asn Grp,Other Liab,Pd,wtd 10,2.5238589211618256,1.4764810577167558,1.2330271565495208,1.0889147738303242,1.0284369885433715,1.0150414937759336,1.0105263157894737,1.0624601657106436,1.043189368770764
Grinnell Mut Grp,Comm Auto,Inc,str 3,1.2917523173709686,1.0783010829414748,0.9951033870248995,1.0117320468382196,1.0052229589245099,1.0007730991562394,1.0052381824623382,1.000085083585117,1.0
Grinnell Mut Grp,Comm Auto,Inc,str 5,1.287152441149553,1.068319768664511,0.9879036339477933,1.0111306571239307,1.0018942400710458,0.9999148324948579,1.0052381824623382,1.000085083585117,1.0
Grinnell Mut Grp,Comm Auto,Inc,str 10,1.2586171580676815,1.0647529079678666,0.9970853845065806,1.0028689416807246,1.0018942400710458,0.9999148324948579,1.0052381824623382,1.000085083585117,1.0
Grinnell Mut Grp,Comm Auto,Pd,str 3,1.843206668298724,1.414366508772117,1.1715682683242152,1.0814310222726602,1.0505014455685737,1.0087390703415233,1.0135441445219844,1.0001639363854977,1.0004375729288215
Grinnell Mut Grp,Comm Auto,Pd,str 5,1.834107330225263,1.377730821555733,1.1722365358358295,1.0881421900640824,1.033918719282836,1.0121363785183846,1.0135441445219844,1.0001639363854977,1.0004375729288215
Grinnell Mut Grp,Comm Auto,Pd,str 10,1.7982750346251433,1.3272786868074973,1.1651967860152277,1.083582867890094,1.033918719282836,1.0121363785183846,1.0135441445219844,1.0001639363854977,1.0004375729288215
Grinnell Mut Grp,Comm Auto,Inc,wtd 3,1.2866672556988867,1.0803590359742739,0.9934049829018076,1.0126471174945142,1.0036156797036906,1.0013847675568743,1.0055069480185281,1.0000757231561412,1.0
Grinnell Mut Grp,Comm Auto,Inc,wtd 5,1.2831564245810057,1.0712124684849873,0.9884254358105724,1.0117525335597177,1.0011999441886423,1.0003705487827472,1.0055069480185281,1.0000757231561412,1.0
Grinnell Mut Grp,Comm Auto,Inc,wtd 10,1.2570767126170683,1.0662061209735723,0.9959419665302018,1.0038686882239813,1.0011999441886423,1.0003705487827472,1.0055069480185281,1.0000757231561412,1.0
Grinnell Mut Grp,Comm Auto,Pd,wtd 3,1.8312347899693153,1.4152279219972674,1.1733554188357784,1.0807001166861143,1.0497819589396835,1.0092248101523877,1.013905525753867,1.0001516300227444,1.0004375729288215
Grinnell Mut Grp,Comm Auto,Pd,wtd 5,1.8272812541873242,1.3824548678272082,1.1730600006518268,1.0852701293922855,1.034186742435692,1.0124832471759526,1.013905525753867,1.0001516300227444,1.0004375729288215
Grinnell Mut Grp,Comm Auto,Pd,wtd 10,1.7890415480463753,1.331442310289867,1.1640221893849472,1.0814368470052758,1.034186742435692,1.0124832471759526,1.013905525753867,1.0001516300227444,1.0004375729288215
Grinnell Mut Grp,Other Liab,Inc,str 3,1.1344231568034913,1.0579833073030092,0.9938038115732671,0.988560217314315,0.9902978753130643,1.0027666865567364,0.9969000947852383,0.996872095555607,1.0
Grinnell Mut Grp,Other Liab,Inc,str 5,1.1335505128507106,1.0481193109485338,0.9847564139714413,0.9839552430326904,0.9884250996669742,1.0026995945274302,0.9969000947852383,0.996872095555607,1.0
Grinnell Mut Grp,Other Liab,Inc,str 10,1.1511814539203178,1.0472368162601555,0.9937537927656457,0.9886018506718265,0.9884250996669742,1.0026995945274302,0.9969000947852383,0.996872095555607,1.0
Grinnell Mut Grp,Other Liab,Pd,str 3,1.72664496990357,1.2475071400816133,1.1187534363386644,1.0873161674750498,1.041776665935995,1.0063787378718112,1.0130873427919915,1.0131576045498782,1.0
Grinnell Mut Grp,Other Liab,Pd,str 5,1.770685802369097,1.265393172937857,1.1337687375955294,1.08505023932867,1.0362785815858524,1.006603050712739,1.0130873427919915,1.0131576045498782,1.0
Grinnell Mut Grp,Other Liab,Pd,str 10,1.8011004748153856,1.2583417760669877,1.1395450298984893,1.0816432994038072,1.0362785815858524,1.006603050712739,1.0130873427919915,1.0131576045498782,1.0
Grinnell Mut Grp,Other Liab,Inc,wtd 3,1.1341300143799276,1.058709111179638,0.9941209219463312,0.98821482824521,0.9903504056924928,1.0022194039315155,0.9970456631482332,0.9972230792965134,1.0
Grinnell Mut Grp,Other Liab,Inc,wtd 5,1.1334767723089487,1.0487089032183443,0.9856139270620504,0.9838870884695763,0.988449056967516,1.0022795565226401,0.9970456631482332,0.9972230792965134,1.0
Grinnell Mut Grp,Other Liab,Inc,wtd 10,1.1487043892120572,1.0483217312055224,0.9932897271437946,0.9876875973150849,0.988449056967516,1.0022795565226401,0.9970456631482332,0.9972230792965134,1.0
Grinnell Mut Grp,Other Liab,Pd,wtd 3,1.7141071530026704,1.251035535208197,1.1211870173673777,1.085899326336485,1.041698927109833,1.0061491578918729,1.0132495479740344,1.0132842653262724,1.0
Grinnell Mut Grp,Other Liab,Pd,wtd 5,1.7549155983307643,1.265892604695358,1.1342239909039227,1.084182710456776,1.0362161504924354,1.0063908006668663,1.0132495479740344,1.0132842653262724,1.0
Grinnell Mut Grp,Other Liab,Pd,wtd 10,1.7848164192884028,1.2597246690884145,1.1397154314909164,1.081438662112243,1.0362161504924354,1.0063908006668663,1.0132495479740344,1.0132842653262724,1.0
Grinnell Mut Grp,PP Auto,Inc,str 3,1.2169029594076528,1.0447081953485873,0.9922126127893529,0.9952654969075713,0.9955595941739759,0.9908381783439192,0.9995394628774045,1.0013303894927537,0.9993687311496107
Grinnell Mut Grp,PP Auto,Inc,str 5,1.2303152844405547,1.0529068782511888,0.9977486427291173,1.0013531281970172,0.9969192299870364,0.9911074461359711,0.9995394628774045,1.0013303894927537,0.9993687311496107
Grinnell Mut Grp,PP Auto,Inc,str 10,1.232210775316601,1.0535327788223552,1.0002051896526265,1.0009651749942077,0.9969192299870364,0.9911074461359711,0.9995394628774045,1.0013303894927537,0.9993687311496107
Grinnell Mut Grp,PP Auto,Pd,str 3,1.81034639827696,1.319987876534215,1.085647846842669,1.0358973895156682,1.0165298019051863,0.9954626889350054,1.0050145903322198,1.0006245032360623,0.999929740743343
Grinnell Mut Grp,PP Auto,Pd,str 5,1.7690657861821972,1.3305521389880466,1.0997581403193475,1.0503676320996553,1.01494435754091,1.0053309616553825,1.0050145903322198,1.0006245032360623,0.999929740743343
Grinnell Mut Grp,PP Auto,Pd,str 10,1.8329767799983638,1.2952520778607304,1.1162442783141808,1.049645894239682,1.01494435754091,1.0053309616553825,1.0050145903322198,1.0006245032360623,0.999929740743343
Grinnell Mut Grp,PP Auto,Inc,wtd 3,1.2171234051536461,1.0441105528820698,0.9924541245069456,0.9951828499369483,0.995752099735717,0.9919998780933804,0.9992710961592375,1.0014723849503462,0.9993687311496107
Grinnell Mut Grp,PP Auto,Inc,wtd 5,1.228991105375748,1.0514777414951622,0.997830399206546,1.0004040574098236,0.9967165860130383,0.9919846946431251,0.9992710961592375,1.0014723849503462,0.9993687311496107
Grinnell Mut Grp,PP Auto,Inc,wtd 10,1.2333720041877705,1.0498820613715665,0.9996960901061824,1.000255331931511,0.9967165860130383,0.9919846946431251,0.9992710961592375,1.0014723849503462,0.9993687311496107
Grinnell Mut Grp,PP Auto,Pd,wtd 3,1.8122384937238494,1.309519760560506,1.0843192114868416,1.0357750581957281,1.0168531226572861,0.9970447793694492,1.004554265389465,1.0006908029013721,0.999929740743343
Grinnell Mut Grp,PP Auto,Pd,wtd 5,1.7772169365967028,1.3213556599248095,1.097596771234636,1.047788866549613,1.01527529318227,1.0036705254241638,1.004554265389465,1.0006908029013721,0.999929740743343
Grinnell Mut Grp,PP Auto,Pd,wtd 10,1.8193979524519266,1.2983578399897264,1.108772112460311,1.047606242105692,1.01527529318227,1.0036705254241638,1.004554265389465,1.0006908029013721,0.999929740743343
Grinnell Mut Grp,Products Liab,Inc,str 3,1.2826835498392894,1.041162443263775,1.0491481799342726,0.9958946536969853,1.0553481334519839,1.0,1.002375296912114,1.0,1.0
Grinnell Mut Grp,Products Liab,Inc,str 5,1.2708813553515153,1.0464954075671706,1.0513191296512598,0.9440998990143076,1.0273764523943285,1.0,1.002375296912114,1.0,1.0
Grinnell Mut Grp,Products Liab,Inc,str 10,1.3432198936010198,1.0634891478099817,1.0736722430514465,0.9090442881396288,1.0273764523943285,1.0,1.002375296912114,1.0,1.0
Grinnell Mut Grp,Products Liab,Pd,str 3,1.8849630388945837,1.243608023205766,1.1692378328741966,1.1013652321853946,1.0960026431102017,1.0,1.0007917656373715,1.0,1.0
Grinnell Mut Grp,Products Liab,Pd,str 5,1.9440422576340612,1.3945057998023471,1.1537014158176604,1.373313493975757,1.0736971206532444,1.0,1.0007917656373715,1.0,1.0
Grinnell Mut Grp,Products Liab,Pd,str 10,1.9053193470465943,1.3707519744162093,1.246289923878286,1.314239232401181,1.0736971206532444,1.0,1.0007917656373715,1.0,1.0
Grinnell Mut Grp,Products Liab,Inc,wtd 3,1.166923076923077,1.0244584206848357,1.0493910690121786,0.9945388349514563,1.0549738219895288,1.0,1.0034722222222223,1.0,1.0
Grinnell Mut Grp,Products Liab,Inc,wtd 5,1.1967871485943775,1.0344398340248964,1.0516077808654227,0.9498660543436663,1.0363086232980332,1.0,1.0034722222222223,1.0,1.0
Grinnell Mut Grp,Products Liab,Inc,wtd 10,1.2607849497242944,1.0546690307328606,1.0575422626788036,0.9378388146006505,1.0363086232980332,1.0,1.0034722222222223,1.0,1.0
Grinnell Mut Grp,Products Liab,Pd,wtd 3,1.9164556962025316,1.232967032967033,1.1687956204379562,1.0990491283676704,1.0971385542168675,1.0,1.0011574074074074,1.0,1.0
Grinnell Mut Grp,Products Liab,Pd,wtd 5,1.938366718027735,1.354694485842027,1.1532033426183843,1.1860335195530727,1.0813887307911212,1.0,1.0011574074074074,1.0,1.0
Grinnell Mut Grp,Products Liab,Pd,wtd 10,1.849609375,1.3178251121076232,1.173802242609582,1.1766877637130801,1.0813887307911212,1.0,1.0011574074074074,1.0,1.0
Grinnell Mut Grp,Work Comp,Inc,str 3,1.244880195941729,1.04384352727121,1.026689658363632,0.992633564059538,0.9958084267903952,0.9838793950257537,0.9994899232516664,1.0010331820908422,1.0002074258452602
Grinnell Mut Grp,Work Comp,Inc,str 5,1.3176001483554305,1.0636560526632817,1.0368909245026823,0.9992126508451896,0.9897188986599262,0.9872359711397816,0.9994899232516664,1.0010331820908422,1.0002074258452602
Grinnell Mut Grp,Work Comp,Inc,str 10,1.3928180442769855,1.0828954595564109,1.0268760130142982,0.9995131148053266,0.9897188986599262,0.9872359711397816,0.9994899232516664,1.0010331820908422,1.0002074258452602
Grinnell Mut Grp,Work Comp,Pd,str 3,2.1433731302396253,1.2201077131919515,1.1231891587260152,1.0597531836743388,1.0360680257464416,1.0051838335549066,1.0126334331099345,1.0042957652469346,1.0019088016967126
Grinnell Mut Grp,Work Comp,Pd,str 5,2.143923165504915,1.2628816156860154,1.1398205216424044,1.0589841000915787,1.0325860534866178,1.0063775915550088,1.0126334331099345,1.0042957652469346,1.0019088016967126
Grinnell Mut Grp,Work Comp,Pd,str 10,2.133637120763874,1.289715172675257,1.132537742875705,1.0619428946740723,1.0325860534866178,1.0063775915550088,1.0126334331099345,1.0042957652469346,1.0019088016967126
Grinnell Mut Grp,Work Comp,Inc,wtd 3,1.225442533034156,1.0390436557372704,1.0267247095453629,0.9927244667364824,0.9970682045168981,0.9845084166869968,0.999409785752228,1.0010087763542823,1.0002074258452602
Grinnell Mut Grp,Work Comp,Inc,wtd 5,1.2872610387413297,1.058305943577102,1.0383229672330097,0.9975570701264576,0.9930119137165457,0.986607294605527,0.999409785752228,1.0010087763542823,1.0002074258452602
Grinnell Mut Grp,Work Comp,Inc,wtd 10,1.3475974218518345,1.0715011584894922,1.032006989119212,0.9978745618614363,0.9930119137165457,0.986607294605527,0.999409785752228,1.0010087763542823,1.0002074258452602
Grinnell Mut Grp,Work Comp,Pd,wtd 3,2.146058458813109,1.2167717528373265,1.1226719735656354,1.059719046063378,1.0349025681662645,1.0065929299501193,1.0142497389595233,1.0042355371900826,1.0019088016967126
Grinnell Mut Grp,Work Comp,Pd,wtd 5,2.1434523139286115,1.2555186133972858,1.140503613090981,1.0598811112459057,1.0328899441491515,1.0071547300715473,1.0142497389595233,1.0042355371900826,1.0019088016967126
Grinnell Mut Grp,Work Comp,Pd,wtd 10,2.147099474785768,1.2720577183225612,1.136390843980268,1.061416662991223,1.0328899441491515,1.0071547300715473,1.0142497389595233,1.0042355371900826,1.0019088016967126
Gulf States Ins Co,Other Liab,Inc,str 3,1.5795319721949266,1.5158456878686433,1.1485262629103092,1.017373274690858,1.0158492279242473,0.9814055230907254,0.9964698000412286,1.0019011406844105,1.0
Gulf States Ins Co,Other Liab,Inc,str 5,1.4134972920287954,1.6329669197634396,1.1086780473084752,1.0618041135559335,0.9268513560831227,0.9778304581075177,0.9964698000412286,1.0019011406844105,1.0
Gulf States Ins Co,Other Liab,Inc,str 10,1.3791290621794499,1.5359893094911665,1.0934803335208343,1.0572111905203556,0.9268513560831227,0.9778304581075177,0.9964698000412286,1.0019011406844105,1.0
Gulf States Ins Co,Other Liab,Pd,str 3,2.9638528138528137,1.726773551870491,1.46586560886946,1.2206670518944887,1.1046696835970806,1.0101366392635651,1.000502739665995,1.001937984496124,1.0
Gulf States Ins Co,Other Liab,Pd,str 5,3.2654545454545456,1.7120325377157013,1.3442042668218706,1.1544189716262951,0.9866948919192546,0.9993787952371475,1.000502739665995,1.001937984496124,1.0
Gulf States Ins Co,Other Liab,Pd,str 10,3.4080457351290683,2.0057016202725615,1.4299799592636102,1.175691023363793,0.9866948919192546,0.9993787952371475,1.000502739665995,1.001937984496124,1.0
Gulf States Ins Co,Other Liab,Inc,wtd 3,1.6218181818181818,1.5404699738903394,1.1489992587101556,1.0515135422198618,1.0167109760729207,0.9790748898678414,0.9984848484848485,1.0024449877750612,1.0
Gulf States Ins Co,Other Liab,Inc,wtd 5,1.3479948253557568,1.7317686504610226,1.1050684424713282,1.0706781279847182,0.9540973505853358,0.978150406504065,0.9984848484848485,1.0024449877750612,1.0
Gulf States Ins Co,Other Liab,Inc,wtd 10,1.3359116022099446,1.5258581235697941,1.0952974151354717,1.0690599330696684,0.9540973505853358,0.978150406504065,0.9984848484848485,1.0024449877750612,1.0
Gulf States Ins Co,Other Liab,Pd,wtd 3,3.197530864197531,1.7244897959183674,1.4669867947178872,1.2344689378757514,1.0934618608549875,1.0166858457997698,1.00305576776165,1.0024752475247525,1.0
Gulf States Ins Co,Other Liab,Pd,wtd 5,3.14070351758794,1.6780735107731306,1.3034591194968554,1.1441947565543071,1.0195945945945946,1.0126984126984127,1.00305576776165,1.0024752475247525,1.0
Gulf States Ins Co,Other Liab,Pd,wtd 10,3.2177215189873416,2.030493273542601,1.3520871143375681,1.1499820595622534,1.0195945945945946,1.0126984126984127,1.00305576776165,1.0024752475247525,1.0
Gulf States Ins Co,PP Auto,Inc,str 3,1.0408907537522847,1.001612750726008,1.008736180591823,1.0010302378575575,1.001915892516572,1.0006400155031645,1.000827129859388,1.0,1.0
Gulf States Ins Co,PP Auto,Inc,str 5,1.2562527942879242,1.03036525950252,1.0164423508393663,1.001532836882602,0.9958097296847006,1.0004800116273733,1.000827129859388,1.0,1.0
